X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
71.5649799384605,37.9455840635488,"3792918334",node,12.5,doctors,doctor,,,,emergency,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,6e07a1d4f0ac42cdbddd5513036b6130
70.0262722310206,38.30795016627,"4944260240",node,9.375,clinic,,Health centre,,,,,,,,,,,,,,,,,,,,,,,,55741885,2,2018/01/25 14:12:31+00,a4f725b3e2aa46f79476c9184f3928f8
69.6281290642507,40.2794904687728,"9789549671",node,15.625,pharmacy,pharmacy,Мадад,,,,,,,,,,,yes,,,,,,,,,,,,,121835025,1,2022/06/02 05:31:41+00,c80dd8799c0143caae42efc2dd596261
68.8067627353111,38.5678758335278,"9774300871",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121558210,1,2022/05/27 07:01:06+00,403882d8b2c041f79301fe0cb7c05cee
,,"882654708",way,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,95530399,1,2020/12/09 06:39:32+00,a565d85f08ad441d8b47a6adb0d68ce7
,,"566303750",way,25,clinic,clinic,Мед пункт сумчак,,,,,,,,,,,,,,,,,,,,"19",кучаи Джавони,"735700",Водник,74568331,3,2019/09/17 09:52:46+00,3e30662c60ce4195a48cf45dfb4df2f5
68.7829972737861,37.8391345637974,"7041512617",node,12.5,clinic,clinic,УЗИ Ятимов,,,,,,,,,,,,,,,,,,,,,,,,78105230,1,2019/12/08 10:09:18+00,265bd60558ec417db998efa6930dedd5
70.7959431721376,38.5043979205951,"3958977610",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36732260,1,2016/01/22 04:43:52+00,911fc1d462cc40abae77c86b8217e383
70.7898921924176,38.4515732389579,"12063087622",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,154140687,1,2024/07/19 12:10:42+00,3c9dfabb7f844a78b4d4b1123a2cfbca
68.6509139862924,37.5949824648458,"8249836285",node,12.5,hospital,hospital,Беморхонаҳои марказии ноҳияҳои ба номи Кузибоев К.К.,,,,,,,,,,,,,,,,,,,,,,,,96216887,1,2020/12/21 20:53:17+00,5a0fb0c49e0d425a895f6da97b8277e3
,,"392904553",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36753517,1,2016/01/23 07:35:09+00,ba6ebf392b4248d293229f2f8ba97309
68.782471393181,37.8331905371619,"7489351532",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,96241351,2,2020/12/22 08:17:35+00,08acda7a61ab4f089a5769d4ddf865ad
71.5445476245515,38.2314901940642,"3953030758",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36649019,1,2016/01/18 05:50:21+00,c8fb5eb00f694cce8b522888be7ac648
,,"691506617",way,12.5,hospital,hospital,Гипократ,,,,,,,,,,,,,,,,,,,,,,,,92022025,2,2020/10/06 06:18:26+00,10a65d31f76a4516927b8898fe0e6b43
68.7404489730777,38.5884314452325,"9768712169",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,45068cce57ac4cb6ae9d1c44d8a6b099
68.2189448948944,38.5062891294082,"6508012947",node,18.75,clinic,clinic,Кожанная Клиника,,,,,,,,,,,,,,,,,,,,,5-й микрорайон,,Турсунзаде,72546457,3,2019/07/23 09:03:32+00,ef2974f944114e228025218e2b8131dc
72.4953234976915,38.3589978844345,"3947206877",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,134676345,2,2023/04/09 07:30:29+00,fbf7f4e3b611445ca37c264e9e695227
69.7459633678065,38.6956487273145,"7083480792",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,78837252,1,2019/12/25 05:42:01+00,1880f5475c7d4d81a6d8f5411c49278d
71.4416904408622,38.3583463591008,"3953413123",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,103832977,2,2021/04/29 09:47:13+00,e0b9189c4cca4c06bc7d063237cf3ed7
,,"521974814",way,12.5,hospital,,,,,,,,,,,,,,,yes,,,,,,,,,,Исфара,130178526,2,2022/12/17 07:38:10+00,fbf500fb61964c9a8a1b447a5e816331
,,"37845811",way,12.5,hospital,hospital,Hospital #9,,,,,,,,,,,,,,,,,,,,,,,,67216688,4,2019/02/15 06:16:31+00,f9f4a8b124a3469087a6672d1be09c60
70.648506920239,38.7204504435288,"3959659641",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,157559294,2,2024/10/06 22:15:35+00,b8019dca873249099dc7700ce023d9e4
,,"391707467",way,9.375,doctors,,Doctors Surgery,,,,,,,,,,,,,,,,,,,,,,,,36609789,1,2016/01/16 08:18:04+00,bb2668d9414a4f09ba514054bc086bc5
69.3742918438201,40.1509649639001,"6894795986",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,96286094,2,2020/12/23 00:57:52+00,05e9e0cad92540c2b284a995de7e2a17
69.6914508223272,40.2311600797982,"3918865425",node,25,dentist,dentist,Стоматология,,,,,,,,,,,,,,,,,,,,Стоматология,кучаи Патриса Лумумбы,"735730",Бустон,74766623,2,2019/09/22 08:42:19+00,79bfe3c823a44639876b9d377e5dd256
68.7943021980533,38.5775120885112,"6805643035",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,74627581,1,2019/09/18 13:31:22+00,6cb590c7fde44ee79401dab9fb037a32
,,"379771808",way,9.375,hospital,,Hospital,,,,,,,,,,,,,,,,,,,,,,,,36595133,2,2016/01/15 15:15:34+00,b3d6882ab5f34f3f8ab5952438173296
68.7823108797352,38.5686181348728,"5513244827",node,21.875,doctors,,Лаборатория Тишковой. НИИ профмедицины,,,,,,Mo-Fr 08:30-16:30,,,,,,,,,,,,,,"61",кӯчаи Шевченко,"734025",,64348886,4,2018/11/10 10:53:07+00,ac6ef3401d304aa4a60e5c21a5bd1127
68.5622210454999,39.3884048941594,"6884206785",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,75752571,1,2019/10/16 04:46:04+00,5dcc6878f08a4c6985465a1cb0774fa7
68.7843395517603,38.6042971306545,"4785551786",node,9.375,hospital,,Маркази тиббӣ,,,,,,,,,,,,,,,,,,,,,,,,144759375,2,2023/12/04 15:15:28+00,4db3ec768d2d4f65b145fb8f5f0966b8
71.5649584807883,37.9448643933423,"3815427096",node,9.375,hospital,,General gynecology department,,,,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,b8750d15961442b6bbfae2ead406d793
,,"749564098",way,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,77539890,1,2019/11/25 18:52:16+00,cb2624654b6d4496a1696a56154a288b
68.4566619553226,39.1361798489853,"11372293089",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,144386081,1,2023/11/23 23:12:47+00,8fe58ac132a04f6999e9b1fde829b2a3
,,"392285167",way,9.375,doctors,,First Aid Office,,,,,,,,,,,,,,,,,,,,,,,,36680988,2,2016/01/19 14:51:01+00,56eedd6a0d2047469a67806537122e1d
,,"392237703",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36676941,2,2016/01/19 11:14:00+00,e3f4df1f45c246d4bb640a22544d98c9
68.7848541167961,38.5656159886132,"9704640737",node,9.375,,pharmacy,Ориен Фарм,,,,,,,,,,,,,,,,,,,,,,,,120372829,1,2022/04/30 06:29:08+00,73aa64401bd3430a93219b27123f78c3
,,"104470604",way,9.375,hospital,,"стоматология ""smile""",,,,,,,,,,,,,,,,,,,,,,,,58605721,3,2018/05/02 07:45:40+00,8e2ebc5760df4a78809e38283bfc1059
,,"876110207",way,15.625,clinic,clinic,Акси Шифо,Акси Шифо,,,,,,,,,,,,,,,,,,,,,,,94630433,1,2020/11/23 10:32:41+00,c8f99142a0374aa78a26d79a93a16b2f
,,"662878723",way,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,77876180,2,2019/12/03 12:25:38+00,e53c4bb387e4490da7b6efedb651af45
69.01851073187,38.5408216484737,"2746615102",node,18.75,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,Кӯчаи Бадриддин Ҳилолӣ,"735400",Ваҳдат,21373806,2,2014/03/28 21:54:41+00,df6dbd7f6ecd4020872e0616c4c92461
69.6221552818589,40.2851092775651,"9787343109",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121795093,1,2022/06/01 06:28:23+00,b7246462db494c54aafc690eb365cd17
71.5647867355923,37.9459557171355,"3468858455",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,30367960,1,2015/04/21 04:05:37+00,aa21f282d8f34a8496313ee3b3ef384a
71.2719050176179,38.3164219234456,"6586574125",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,71859146,1,2019/07/03 13:00:09+00,3c153908c50043b0b9c3ca94397edbab
68.7483142995586,38.5851891574469,"5344656624",node,12.5,dentist,dentist,ЕВРОДЕНТ,,,,,,,,,,,,,,,,,,,,,,,,71235355,2,2019/06/14 00:21:19+00,2f1d2027527a46f885c21dcac214d961
,,"242577502",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,18416238,1,2013/10/18 09:35:10+00,6fd280dbf2664b97ab6463753eb99dae
71.5637228206225,37.9445031333155,"3815433545",node,9.375,hospital,,garage,,,,,,,,,,,,,,,,,,,,,,,,35054649,1,2015/11/03 12:17:01+00,1bd985f440444a68b1dae8072aad5bfd
68.805225326631,38.5584098988169,"9766091379",node,12.5,dentist,dentist,Stomatologiya,,,,,,,,,,,,,,,,,,,,,,,,121401860,1,2022/05/24 06:05:33+00,12ea481be1eb41729366484fa11c8441
,,"378428213",way,15.625,hospital,hospital,Emergency,,,,,,,,,,,,,,,,,,,,"03",,,,158992032,3,2024/11/11 03:17:57+00,9717f0bc5397486d89389f5add94979e
68.7842078720614,38.6135069982234,"9704507670",node,21.875,dentist,dentist,Stomatologiya,,,,,,,,,,,,,,,,,,,,"179",хиёбони Рӯдакӣ,,Душанбе,120371529,1,2022/04/30 05:00:48+00,870cd1fa49b3406da6632713b4c3213a
,,"542438494",way,12.5,hospital,hospital,Районная больница,,,,,,,,,,,,,,,,,,,,,,,,161207652,3,2025/01/10 14:28:30+00,4a996e1e399a41c6a0f2b70fca2a90be
71.5331753936018,37.4874820420745,"12076828873",node,12.5,hospital,hospital,Беморхонаи вилоятии шаҳри Хоруғ,,,,,,,,,,,,,,,,,,,,,,,,154480711,1,2024/07/27 12:29:00+00,0220484b0da04a64a49c13c11803b375
68.7824834631215,37.8374411678993,"12373072171",node,12.5,clinic,blood_donation,Станция переливания крови,,,,,,,,,,,,,,,,,,,,,,,,159559722,1,2024/11/25 07:06:58+00,c01985a7dc134e9ca9d4a10409c881a2
70.57813195828,39.9861829501172,"6814237060",node,12.5,hospital,hospital,Беморхонаи №2,,,,,,,,,,,,,,,,,,,,,,,,74752516,1,2019/09/21 15:37:29+00,fce07087325047afbe80fe12db815efa
68.7929868259883,38.5683885545449,"1979151119",node,9.375,pharmacy,,"""Фито"" - Аптека",,,,,,,,,,,,,,,,,,,,,,,,70436047,5,2019/05/20 11:05:10+00,caa5306ef59747ca8891cea5ad212aa3
68.7406104923518,38.5740185950876,"5472136323",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,57099828,1,2018/03/12 05:51:12+00,b5575caea9df44b6943028b4d125cccc
,,"331248471",way,18.75,hospital,hospital,Маркази хун,,,,,,,,,,,,,,,,,,,,,Кучаи Гагарин,"735700",,121019144,4,2022/05/15 16:28:02+00,e6ccf164688847b980bdd605407f1e6a
69.0204742765074,38.5549557165191,"1989917185",node,25,clinic,,Маркази СПИД,,,,,,,,,,,,,yes,,,,,,,"42",кӯчаи 20-солагии Истиқлолият,"735400",Ваҳдат,78516633,5,2019/12/17 09:06:48+00,937d36b8677e4c869a2d9b9cea6c5e26
,,"392089436",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36658058,1,2016/01/18 14:14:58+00,1c631233851b4b148ee89d346c7f02d9
68.8027512402712,38.5583024428182,"9766091374",node,15.625,pharmacy,pharmacy,Мадад,,,,,,,,,,,yes,,,,,,,,,,,,,121401860,1,2022/05/24 06:05:33+00,b71ce246f25a449f9e5d0b089ed1ef87
,,"413549002",way,9.375,doctors,,First Aid Office,,,,,,,,,,,,,,,,,,,,,,,,38878232,1,2016/04/26 07:37:35+00,1b35c85606804d539eecac67a517b919
,,"1347531685",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,160823778,1,2024/12/31 09:02:56+00,bbcfd58302cd4026bc921e1680c44ebf
,,"352262036",way,9.375,hospital,,таваллудхонаи вилояти,,,,,,,,,,,,,,,,,,,,,,,,47931916,2,2017/04/19 09:37:24+00,ab7ea9b89dc240b9bd4681045a76a234
69.3477191991033,40.1521284558796,"6859087089",node,15.625,hospital,hospital,Роддом,,,general,,,,,,,,,,,,,,,,,,,,,96337587,2,2020/12/23 16:22:55+00,3729bc1238d44f0b95208a1abd067fcc
,,"392951760",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,36756929,1,2016/01/23 12:22:32+00,714cf28416064966ac223302b0f3d441
69.4186262442757,40.1824076619988,"6859104385",node,9.375,hospital,,Поликлиника,,,,,,,,,,,,,,,,,,,,,,,,75395081,1,2019/10/07 22:10:55+00,4014b074f7144d6b91741ae676a9e261
71.5885669492669,38.4423358787465,"3955034036",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36677706,1,2016/01/19 11:59:31+00,61bbdea85cc34f41a28545ac4736ce34
69.5691302727358,38.6693566248969,"12055129002",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,153965898,1,2024/07/15 10:51:00+00,581200d07acd4dcd880b16b0cc3f4629
,,"337736458",way,15.625,pharmacy,,Аптечный пункт 4,,,,,,,,,,,,,,,,,,,,"59",Проспект Вахдат,,,130765936,4,2023/01/01 22:44:31+00,b7e49bc312b54fbbabd2c9994f82229d
69.0310689182997,39.9487351213089,"6178782687",node,9.375,hospital,,Кардиология,,,,,,,,,,,,,,,,,,,,,,,,65963011,1,2019/01/02 16:06:51+00,729f38fd7bc541d48fa4743240f9e323
68.7869558790169,37.8451967752677,"7489120152",node,15.625,pharmacy,pharmacy,Аптека\,,,,,,,,,,,yes,,,,,,,,,,,,,84754279,1,2020/05/06 10:44:24+00,03415f06b0bd4907a45b59936e72913b
,,"37845787",way,12.5,hospital,hospital,Hospital №9,,,,,,,,,,,,,,,,,,,,,,,,94687537,5,2020/11/24 08:01:27+00,58cc2d5c4c79415398d6c59c28d4d255
,,"173347964",way,9.375,pharmacy,,,,QuickBird 20/04/2010,,,,,,,,,,,,,,,,,,,,,,154480711,5,2024/07/27 12:29:00+00,76b15e74fd234449b78b0946d722660d
68.7828976967764,37.8328660736901,"7489366590",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,96241351,2,2020/12/22 08:17:35+00,6b94b98165764be887d6f49ffa2a2074
,,"391596985",way,9.375,doctors,,Doctors Surgery,,,,,,,,,,,,,,,,,,,,,,,,36595133,1,2016/01/15 15:15:27+00,f3f6914726a54ffd9c8ba949558154c9
,,"106643083",way,9.375,hospital,,Маркази ташхиси табобатии ДДТТ,,,,,,,,,,,,,,,,,,,,,,,,7726233,1,2011/03/31 14:32:21+00,c8beeff3f2d04e05972ed763493c2505
68.8188809556432,38.5627486233566,"9774300893",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121558210,1,2022/05/27 07:01:06+00,635fcdd5d2be47dfb7665388882039e9
,,"690697237",way,15.625,hospital,hospital,Гулакандоз больница,,,,,,,,,,,,,,,,,,,,,Даврон Самадов,,,78992142,3,2019/12/29 23:28:43+00,7bdc845959c14e93945159cf79976e1a
68.7825567209553,37.8331251583172,"7489351533",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,96241351,2,2020/12/22 08:17:35+00,1da1236b532e4e088980ba3219d47b08
,,"337736528",way,15.625,,laboratory,Клиника Кожных и Венерических болезней,,,,,,,,,,,,,,,,,,,,"2",ул. Сино,,,159559722,6,2024/11/25 07:06:58+00,f7662dab2d4f4742950f2c4bc24cb1ff
,,"392386226",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36693163,2,2016/01/20 04:31:55+00,0c513811752041cea510305a7184b6a0
,,"375954265",way,9.375,pharmacy,,,,,,,,24/7,,,,,,,,,,,,,,,,,,160225119,4,2024/12/12 22:04:23+00,6de05127093143dabbf0fae534616019
,,"707821435",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,72691232,1,2019/07/26 14:43:36+00,a78ccfa4de5f42edbd73f35c06b15aca
68.7790283588144,37.8311721748778,"7489409078",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,84760515,1,2020/05/06 12:33:12+00,3a6edcfe76294430bb9cebe452c848bc
71.4809496827653,37.9503641791096,"12069357906",node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,157387901,2,2024/10/02 16:50:06+00,6b2501603d5e4d518e1e44f47f9f09e2
69.7452932346478,38.6954665885586,"7083480793",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,78837252,1,2019/12/25 05:42:01+00,7dae7982499d4c7595a4046c41425d48
70.6471364790702,38.6406145760008,"3959368062",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36737021,1,2016/01/22 11:41:38+00,4f053e5d3fc34bec89f2edf1bb9a9836
68.80041059381,38.5585627847308,"9704579182",node,9.375,,pharmacy,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,120372229,1,2022/04/30 05:54:29+00,db274fb1c98344b5888234815c61f40b
68.782297217233,37.8378564912015,"7488793136",node,12.5,pharmacy,pharmacy,Аптекаи Эшони Махмад,,,,,,,,,,,,,,,,,,,,,,,,84748482,1,2020/05/06 09:21:58+00,17dab4769e7a458f86ea324a88e0d07b
,,"790243588",way,9.375,,laboratory,СанЭпидемСтанция,,,,,,,,,,,,,,,,,,,,,,,,83334571,1,2020/04/10 03:44:40+00,b51dbd90897142328dc8cdbe297133eb
69.7945702757668,37.9264897528434,"11919181613",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,151561352,1,2024/05/20 05:56:06+00,be9ce760a1ed4919aa41662183ff0258
68.8033153423548,38.577210339997,"6197267486",node,9.375,hospital,,"Медицинские ""Шифо""",,,,,,,,,,,,,,,,,,,,,,,,66183590,1,2019/01/10 05:35:50+00,67c7ffdd976c4db0a85ee67bdb4b8344
68.7619921406142,38.584507876357,"9768694705",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,2bdcb7d1f0a9417ba5c90bfef3d5d7ba
,,"173541647",way,12.5,hospital,,Кардиологический центр,,QuickBird 20/04/2010,,,,,,,,,,,,,,,,,,,,,,154475321,5,2024/07/27 09:58:31+00,2b68a5bdbc4c4d09b16ca04c24321f06
68.812829556828,37.8316965467403,"4755811422",node,18.75,pharmacy,pharmacy,Аптека Манзура,,,,,,24/7,,,,,,,,,,,,,,,улица Вахдат 1,,,76571387,2,2019/11/04 06:43:26+00,12e05db5b0b643cdb0f9010eaf8eaf70
,,"177619662",way,12.5,hospital,,Лаборатория Нурафзо,,,,,,,,,,,,,no,,,,,,,,,,,30843329,2,2015/05/06 14:45:25+00,f30bd12879ba401887b33b712a06f5e8
69.6193912654684,40.2819740266831,"910355578",node,12.5,hospital,hospital,Травматологический пункт,,,,,,,,,,,,,,,,,,,,,,,,124862611,3,2022/08/13 17:49:07+00,a0e5b9f6db2f444c9e05fbc83b8b900d
71.9362887774965,38.6461894636205,"3956603516",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36699990,1,2016/01/20 12:47:31+00,2d2bcae3ff08475e87c45cae1ebde09d
,,"392434044",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,70165074,2,2019/05/12 16:39:29+00,f48f4280baaf4c668491ecabb74a9b8c
69.476836298702,38.6205399179002,"12230127748",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,157551398,1,2024/10/06 17:39:46+00,260338ce6ab64c04bde7e7d1b22908d2
68.829659161115,38.562673186228,"9774300918",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121558210,1,2022/05/27 07:01:06+00,c820e4d6e2a449f7842eccf083666c20
68.7941211489448,38.5826060225269,"4906795721",node,9.375,pharmacy,,,,,,,,Mo-Su 09:00-22:00,,,,,,,,,,,,,,,,,,72379452,2,2019/07/18 08:52:53+00,b21750818ce54c0ea06e4c0ab4a71840
,,"413548999",way,9.375,pharmacy,,Cemest,,,,,,,,,,,,,,,,,,,,,,,,38878232,1,2016/04/26 07:37:35+00,f31eee7e41474aa4852888568a01d68f
71.5648093667309,37.9447439453937,"3815428414",node,9.375,hospital,,Therapy department,,,,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,ecab6b2314584fb5806d9747976f6fe1
68.7887737461772,38.5574701198331,"9766091348",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121401860,1,2022/05/24 06:05:33+00,668e6852188240e8bb517f3a5ce4d209
68.4714146916413,38.5620077469351,"6986360485",node,9.375,hospital,,Больница Туда,,,,,,,,,,,,,,,,,,,,,,,,77207609,1,2019/11/18 05:59:19+00,e85cb783bd87494c8569fcb9967cc464
,,"372004150",way,9.375,hospital,,,,bing,,,,,,,,,,,,,,,,,,,,,,36732180,2,2016/01/22 04:18:06+00,1f83170afa2e448ba353dd476db557f1
,,"366623747",way,12.5,doctors,doctor,,,bing,,,,,,,,,,,,,,,,,,,,,,113913398,3,2021/11/17 19:36:28+00,3553c1028084425c95720a7296b8e61a
,,"743199430",way,12.5,hospital,hospital,Роддом,,,,,,,,,,,,,,,,,,,,,,,,134653337,3,2023/04/08 13:43:26+00,43125ba62e934a16a1a4394d884c3876
71.8440110643548,38.5961838674777,"3956477711",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36697964,1,2016/01/20 11:02:45+00,5eb4210ebd8a4bc585b90146e5c9b8e0
,,"379529361",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36757379,3,2016/01/23 12:53:55+00,35bc29a862424575aca2118fed471d84
69.0028804941082,39.9138521548716,"6882223987",node,9.375,dentist,,Стоматология,,,,,,,,,,,,,,,,,,,,,,,,75730089,1,2019/10/15 14:57:50+00,7e1eb56d123448578828ed4a4fd628ba
68.7864116420438,38.5962368411057,"4927647221",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,49707817,1,2017/06/21 00:35:58+00,0dc7774f2cd6437ba9ec3f82e60bc4ed
,,"876110212",way,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,94678200,2,2020/11/24 05:36:02+00,61c7372c37a941eeb7435b71ed1e4be1
68.8148405430374,38.5547062710806,"9780762111",node,9.375,,laboratory,Гемотест,,,,,,,,,,,,,,,,,,,,,,,,121688848,1,2022/05/30 04:20:19+00,d30e1f806bf049c9b6fc6b58af9ac9f3
69.6240220993337,40.2822118212761,"9787373225",node,12.5,dentist,dentist,Клиника Табассум,,,,,,,,,,,,,,,,,,,,,,,,130364904,2,2022/12/22 09:14:45+00,a38029bfc63a4f91a78d0c975837e8df
68.2168371815224,38.5189711165478,"6401885170",node,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,69171180,1,2019/04/13 08:41:04+00,dd12548353c6472f88aa1ffb6039f2af
68.7941392538556,38.592397342719,"9774274770",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121558210,1,2022/05/27 07:01:06+00,7e1316e6e24c40b08f4d8f8aeb1cbc38
,,"104109264",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,50022305,3,2017/07/04 02:05:15+00,ad8303735bd4412fbc2ea563c8e81c85
68.7974822921173,38.567604259865,"1979151109",node,9.375,pharmacy,,"Дорухона ""Санта Русь""",,,,,,,,,,,,,,,,,,,,,,,,66280164,3,2019/01/13 17:40:35+00,e615aa0641d146218db3a0dd0b2d0b9d
69.005122317931,39.9136733688769,"6165552385",node,9.375,hospital,,Авис,,,,,,,,,,,,,,,,,,,,,,,,65807969,1,2018/12/27 10:28:31+00,7a08c644dee942d2adf3d0dc39d8b82e
68.7936800931998,38.5866638694912,"4906778922",node,9.375,pharmacy,,,,,,,,24/7,,,,,,,,,,,,,,,,,,72379452,2,2019/07/18 08:52:53+00,e1ff7d90e3c540b4b979e81928d3bf5c
69.3497349629975,40.1518632524632,"4759167747",node,15.625,hospital,hospital,Рай. Больница,,,general,,,,,,,,,,,,,,,,,,,,,96337587,2,2020/12/23 16:22:55+00,2ab5bf36c5ea457992bf8c266b4a3b3a
,,"188725110",way,12.5,hospital,,Nurafzo Diagnostic Center,,,,,,,,,,,,,no,,,,,,,,,,,67151074,3,2019/02/13 04:30:12+00,eec32aa8dd3f492eafb277bfb7c27cec
,,"331248472",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,121019144,4,2022/05/15 16:28:02+00,b84c25e2995c4270811362363b194231
68.8160292645455,38.5530886475872,"9780762108",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121688848,1,2022/05/30 04:20:19+00,8f17a8e113b540498875bf2f7ec44e38
71.5061627827874,37.5268229237145,"12073022835",node,12.5,doctors,doctor,Бунгоҳи саломатии,,,,,,,,,,,,,,,,,,,,,,,,154379625,1,2024/07/25 07:37:02+00,a4ad2d7682e84ef19b6ced47ea6daa48
68.7467017890261,38.584338897189,"9768712146",node,15.625,pharmacy,pharmacy,Махсус,,,,,,,,,,,yes,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,136720b4ad8a403aba37244f4b6ee1e6
70.6981196565802,40.174812065162,"8863004617",node,9.375,pharmacy,,карьер,,,,,,,,,,,,,,,,,,,,,,,,106897883,1,2021/06/24 11:56:14+00,38ef38b873cb436888dbc71be7e98b9c
,,"104474601",way,15.625,hospital,hospital,Беморхонаи Клиникии Беморихои Сироятии ш. Душанбе,,,,,,24/7,,,,,,,,,,,,,,,,,,71235355,6,2019/06/14 00:21:19+00,12005ff2aabd453e85ca29bc566f329f
68.5617825881449,39.3878636746715,"6884206885",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,75752571,1,2019/10/16 04:46:07+00,e13fd7385b154687bf25db0ff8a777d9
69.008231165818,39.9107256211689,"6185696786",node,9.375,hospital,,Илгир,,,,,,,,,,,,,,,,,,,,,,,,66046148,1,2019/01/05 12:55:40+00,caffb80f58154e629fef9492da4af65a
