school_id,school_name,school_lon,school_lat,nearest_hospital_dist,nearest_clinic_dist,nearest_pharmacy_dist,nearest_any_facility_dist,nearest_facility_type,nearest_facility_name,hospitals_within_5km,clinics_within_5km,total_facilities_within_10km,weighted_access_score,access_risk_category
218,,70.2137051,37.9480139,0.17796156809461464,0.40475584010469107,0.07493030558805741,0.07493030558805741,pharmacy,Дорухона,0,0,1,6.817792351811596,High Risk
219,Муассисаи таҳсилоти миёнаи умумии №8,69.9932694,37.8207869,0.16980205416276506,0.2060411073795868,0.1868931169675093,0.16980205416276506,hospital,Беморхонаи рақамӣи,0,0,0,6.5623209762042265,High Risk
220,Муассисаи таҳсилоти миёнаи умумии №10,69.9838394,37.779045,0.14510036474402133,0.22076119795663135,0.2139147157898161,0.14510036474402133,hospital,Беморхонаи рақамӣи,0,0,0,6.665879722546531,High Risk
221,American School,68.7664106,38.5601373,0.01130579361762631,0.008796618833431679,0.001981300193134818,0.001981300193134818,pharmacy,Дорухона,32,9,191,0.09007573796305168,Low Risk
225,Школа №16,68.5540311,37.5475998,0.10784901753949233,0.2702404743971226,0.33843169324797745,0.10784901753949233,hospital,Беморхонаҳои марказии ноҳияҳои ба номи Кузибоев К.К.,0,0,0,3.073347384214867,Medium Risk
226,,68.7846927,37.8421596,0.0026809597843051427,0.0024512507323866655,0.003787665886703419,0.0024512507323866655,clinic,Женская поликлиника,3,10,55,0.08676256834155456,Low Risk
227,Мактаби № 14,68.7499551,37.8369279,0.026473798749731343,0.023051648069540565,0.023455417699696054,0.023051648069540565,clinic,Диамед,2,10,55,0.3118607393545446,Medium Risk
228,школа 26,68.8315526,37.8514843,0.027436261881649913,0.04583408233776946,0.027241650549978572,0.012740621074349109,doctors,аптек,2,3,56,0.33494510272743505,Medium Risk
229,,68.8021213,37.7685166,0.006846623636413937,0.067412798286551,0.006253499380589835,0.006253499380589835,pharmacy,Аптека Урманова,1,0,55,0.35262519676153603,Medium Risk
230,Мактаби 7 н.Кушониён,68.8038382,37.7959291,0.023005864479131912,0.04346237727949148,0.02307928977488844,0.022850766113670696,doctors,Узи Урманова,3,10,55,0.32589534665563735,Medium Risk
231,Школа 23,68.8364119,39.3773964,0.14937555325854376,0.4498838127404858,0.2744117556431492,0.14937555325854376,hospital,,0,0,0,4.197376723027559,Medium Risk
232,школа 10,69.7540021,37.9064098,0.060518795019445,0.03148929020539798,0.025265554367316242,0.025265554367316242,pharmacy,,0,1,10,4.842311913096326,High Risk
233,,71.6906959,37.3594577,0.03907397487487277,0.2002341345988806,0.17351544616126416,0.03907397487487277,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,1,0,1,1.8058117904201392,Medium Risk
234,,71.7137422,37.3364374,0.0065135892459856565,0.23270574603077274,0.20281884053073299,0.0065135892459856565,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,1,0,1,2.0495724009099585,Medium Risk
235,,71.7499346,37.3131153,0.036846900672634735,0.27541173068812447,0.23900403834584863,0.036846900672634735,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,1,0,1,2.436968409382484,Medium Risk
236,,71.4981233,37.9551268,0.06620567378049501,0.06832732588090985,0.05895437243242907,0.004840912537040237,doctors,Медпункт ,0,0,26,1.8685145928867577,Medium Risk
237,,71.6211186,37.4169656,0.08237568775491635,0.1099730685325482,0.09126955492283305,0.08237568775491635,hospital,"Медицинский центр Ага Хана, Хорог",0,0,3,1.0796057587938803,Medium Risk
238,,71.63257,37.405122,0.09828588495573046,0.1263816731446791,0.10766396780017036,0.09828588495573046,hospital,"Медицинский центр Ага Хана, Хорог",0,0,1,1.2391459874075168,Medium Risk
239,средняя школа № 53,69.125239,39.9663686,0.005278155863523643,0.12377353782846134,0.13059602729390332,0.005278155863523643,hospital,Беморхонаи марказии н.Гончи,1,0,2,1.149162603416144,Medium Risk
240,Тошбек,68.9912156,39.8904363,0.02629800846021459,0.0177954522077615,0.02384307685358904,0.0177954522077615,clinic,Детская поликлиника,5,2,15,0.234559849144162,Medium Risk
241,Мактаби 45 Тошбек,68.9910391,39.8906006,0.02624024973941184,0.017756474874229208,0.02386957864427761,0.017756474874229208,clinic,Детская поликлиника,5,2,15,0.23432396744205325,Medium Risk
242,,71.3051025,37.9274445,0.25892434965023214,0.26149293306483584,0.2523398574565725,0.049411841365314596,doctors,,0,0,1,2.954946276747454,Medium Risk
243,,71.3047752,37.9275595,0.2592434134236344,0.26181102888729973,0.25265685512482483,0.04908231024019898,doctors,,0,0,1,2.956755526233425,Medium Risk
244,,71.2560995,37.9280873,0.30780323444106694,0.31034763803796733,0.30116638916712735,0.0005628985276847604,doctors,,0,0,1,3.1897545508106733,Medium Risk
245,,70.6896837,38.6682941,0.238857805638485,0.6802908872841402,0.2076844386656585,0.002830089743458683,doctors,Doctor's Surgery,0,0,7,6.456241829553715,High Risk
246,мактаби раками 14,71.7113923,38.5408604,0.28910693869772847,0.49347918004072383,0.6127028425014955,0.023698923473943038,doctors,,0,0,2,6.03316895256742,High Risk
247,Средняя школа 22,70.5817194,39.8476026,0.1286256550415137,1.0426292204926781,0.13279758518597867,0.1286256550415137,hospital,Поликлиника Чоркух,0,0,0,4.467797277261806,Medium Risk
248,,69.2978399,39.4128873,0.3227913621017752,0.5749903197139429,0.36767701317256063,0.3227913621017752,hospital,,0,0,0,4.852352590512652,High Risk
264,,70.7835247,38.4774213,0.02675876999637726,0.5142335402202606,0.025530205166453844,0.009628586559474364,doctors,Doctor's Surgery,2,0,11,4.894951314325688,High Risk
265,школа 14,69.0781816,38.0200085,0.05346392295241513,0.34261344407275945,0.219017024408093,0.05346392295241513,hospital,Медпункт,0,0,1,2.4500568797410764,Medium Risk
266,Мактаби №55 ш.Файзобод,69.4454704,38.6064775,0.17012949622276305,0.4267888525373568,0.03437399014638335,0.03437399014638335,pharmacy,,0,0,1,3.8756249374533374,Medium Risk
267,Мактаби N71,68.8247379,38.6379603,0.04808664153362745,0.046583910519641294,0.045510909950358225,0.045510909950358225,pharmacy,Pharmacy,1,2,143,0.45931692921099754,Medium Risk
268,Мактаби №136 Рабиев Гани,69.0280665,38.5248748,0.03171154607557896,0.031024238849499654,0.018590714908189122,0.018590714908189122,pharmacy,Дорухона,2,4,12,1.1252697341964917,Medium Risk
269,School #11,71.5071283,37.5231527,0.031004020950394822,0.04616743597392466,0.043626435183190614,0.003795097574809134,doctors,Бунгоҳи саломатии,2,1,14,0.35799601974687456,Medium Risk
270,Мактаби №14,71.5101178,37.5605416,0.06599918084993518,0.07719832890412223,0.0755682673184364,0.033949834927411826,doctors,Бунгоҳи саломатии,0,0,13,0.6653285815022727,Medium Risk
271,,71.6099987,38.4521747,0.15639182772782828,0.36432973308381317,0.5071943112580146,0.013064759366013607,doctors,,0,0,4,5.123406873267214,High Risk
272,,71.5436964,38.2312112,0.16482378268645012,0.28483578238574436,0.28370866076921125,0.0008957795068714882,doctors,Doctor's Surgery,0,0,2,3.7079319529958767,Medium Risk
273,Школа Билярда Пойтахт,68.7938902,38.5811692,0.004554102747688388,0.0005314444746736597,0.0014552650579608517,0.0005314444746736597,clinic,Гугуш,28,11,191,0.018942129987093825,Low Risk
274,Гимназия,68.7934698,38.5800542,0.003513323931021887,0.0008070611303574055,0.002144676502847538,0.0008070611303574055,clinic,Гугуш,28,11,191,0.017841003703130742,Low Risk
275,dreamland,68.791952,38.5759452,0.002402505930853536,0.005141216777319407,0.0005909234641765279,0.0005909234641765279,pharmacy,Аптека No. 5,30,10,192,0.029574954449392343,Low Risk
276,,71.467633,38.3696426,0.01053165627349003,0.2028346210593228,0.4311292093840517,0.006138048066961511,doctors,,1,0,5,4.298984260212491,Medium Risk
277,,71.4176379,38.3390121,0.06738152593829323,0.14747335042018755,0.4151690082121931,0.005837312129021934,doctors,,0,0,5,4.162914254945113,Medium Risk
278,,72.3227432,38.3178792,0.0936926637186961,0.8430571199968266,0.8442896890543437,0.001143707423844777,doctors,Doctors Surgery,0,0,5,7.067726515473639,High Risk
279,Школа №6 Имени Абдулгани Мирзоев,69.3214939,38.5210868,0.20295372256295754,0.30215730154485154,0.027805410872048825,0.027805410872048825,pharmacy,Аптека,0,0,1,3.1168486871028827,Medium Risk
280,№5,68.7570283,38.514867,0.01510104462231459,0.049518670724816166,0.0043443682551614305,0.0043443682551614305,pharmacy,,8,1,187,0.15819289750211768,Low Risk
281,Мактаби №49,68.7587149,38.5360926,0.0057622307924475435,0.02826510616843333,0.0026105929742208573,0.0026105929742208573,pharmacy,,19,4,192,0.11410267589586097,Low Risk
282,Школа № 60,68.7589634,38.5682625,0.012051277254375622,0.0039141869782455,0.004312993605552332,0.0039141869782455,clinic,Ташхис ва Тиб,31,10,192,0.0900424174750732,Low Risk
283,lfgs,68.761882,38.569281,0.011505384941323173,0.005866147642420813,0.0062519089326349845,0.005866147642420813,clinic,Ташхис ва Тиб,32,9,192,0.09879699540035627,Low Risk
284,Мактаби №4 ба номи Т. Собиров,69.0089387,38.5518355,0.011618313630245975,0.011950116170318714,0.005705610987079572,0.005705610987079572,pharmacy,Сартарошхона,2,4,12,0.9376755308035135,Medium Risk
285,садик №101,68.7505165,38.5552273,0.005567233376142249,0.012256078820171873,0.010973067522246083,0.005567233376142249,hospital,Городской Центр Кожных и Венерологических Заболеваний,23,6,191,0.10755788384785987,Low Risk
286,bahodur,68.7508273,38.5697952,0.011582381171025379,0.009561805832314163,0.005412526563661542,0.005412526563661542,pharmacy,Аптека Мадад Фарм-82,28,8,192,0.08129091027096233,Low Risk
287,Школа  15,68.7863797,38.4925261,0.0018663920894010522,0.06487712967608267,0.02799103244145624,0.0018663920894010522,hospital,Маркази саломати,6,0,147,0.36158864183356987,Medium Risk
294,,70.6525393,38.7298291,0.3103941097522545,0.7446605842845535,0.17158599138308372,0.010208784635881978,doctors,Doctor's Surgery,0,0,7,6.332341012425954,High Risk
295,"Кипарх, архитектурная школа",68.7966973,38.5632617,0.004192609696673032,0.008403370222675052,0.000580043938163935,0.000580043938163935,pharmacy,Бобуна,31,10,191,0.04987948677589052,Low Risk
296,Общежитие #8 ТГПУ имени С. АЙНИ,68.7428904,38.5606807,0.014143983421120427,0.01622428195669555,0.010000487467408765,0.0025027835757097977,doctors,Поликлиника,20,6,191,0.13046382380980032,Low Risk
297,гимназияи. сомони,68.7424013,38.5612552,0.014812298250214394,0.016584009121560304,0.009383750292246855,0.0022670110503836935,doctors,Поликлиника,20,6,191,0.12890252547813302,Low Risk
298,средняя школа 11 (А.С. Макаренко),68.7967086,37.9614641,0.013528456909281653,0.12231466339063155,0.11667564598912654,0.013528456909281653,hospital,,1,0,3,0.7231883319872825,Medium Risk
299,Мактаби байналмиллалӣ,68.7939162,38.5646135,0.0028694118527798824,0.007985368445327826,0.0016352256776485117,0.0016352256776485117,pharmacy,Дорухона,31,10,191,0.043485762145685176,Low Risk
300,Мактаби миёнаи мусулмони дар шаҳри Душанбе,68.7838054,38.5880535,0.0069837505916389075,0.006998181147400947,0.004548699206485551,0.004548699206485551,pharmacy,Номер 1,28,10,191,0.06776250596586446,Low Risk
301,,71.5982491,37.9367685,0.033933984628914025,0.03377446551336336,0.03468930015322363,0.0006640118350648722,doctors,,17,1,25,1.6723896931239843,Medium Risk
302,,71.9576817,37.7157892,0.354738769660562,0.45465459527691826,0.3700445305577587,0.04066695215876955,doctors,Doctor's Surgery,0,0,2,3.5086920672531092,Medium Risk
303,,71.7069675,37.9919043,0.1490613185230951,0.14819854011304112,0.14942102273379565,0.12123735349835471,doctors,,0,0,0,2.6809937498889225,Medium Risk
304,,71.6317704,37.9696064,0.0707025042775635,0.06981012143124744,0.07103637165170415,0.04630612171021339,doctors,,0,0,24,2.0474407388928535,Medium Risk
305,,72.2440112,36.923705,0.1653061485299546,0.34427039396340003,0.15010787763928407,0.15010787763928407,pharmacy,Мири Вахон,0,0,0,4.25569150076037,Medium Risk
306,,71.857818,37.193564,0.1964105766707942,0.19599060632150586,0.3968474578485141,0.19599060632150586,clinic,First Aid Post,0,0,0,3.6071541033717542,Medium Risk
307,,71.96532,37.184,0.2879629920740596,0.09160651849991192,0.4439504188411494,0.09160651849991192,clinic,First Aid Post,0,0,1,4.019974161841461,Medium Risk
308,Мактаби №3 ба номи Хасанов Д н.Нуробод,69.9501799,38.8669145,0.2605572457754278,0.5641198181436063,0.2604363735593301,0.2604363735593301,pharmacy,,0,0,0,6.676451320977229,High Risk
309,,70.6899315,38.4152383,0.10611638859575696,0.5903031860695725,0.10635961553935608,0.10611638859575696,hospital,Qal'ai Khumb Hospital,0,0,0,5.473975752404289,High Risk
310,,71.7156698,38.5315841,0.2876519290158119,0.4931753687100189,0.6047530917172337,0.024036149558728945,doctors,,0,0,2,5.9838910669507035,High Risk
311,,68.7978204,38.5609256,0.0020535708206511835,0.007902005149756787,0.0014151158788961752,0.0014151158788961752,pharmacy,,31,10,191,0.055798167350889744,Low Risk
312,Мактаби N71,68.8031821,38.6441505,0.04332022154483591,0.029913198676814388,0.0297267558105974,0.0297267558105974,pharmacy,,5,4,164,0.3416161196913545,Medium Risk
313,Мактаби 10,69.3974479,37.4964206,0.006682268064895475,0.008239015637395285,0.3992586549531733,0.006682268064895475,hospital,Ибни Сино,2,1,3,4.439220365344589,Medium Risk
314,Мактаби - 3.     А. Джоми,69.3973837,37.4832719,0.01096945123572758,0.010798078031296074,0.39064132699102055,0.010798078031296074,clinic,Поликлиника,2,1,3,4.456014439668369,Medium Risk
315,Мактабча,69.4016474,37.4853763,0.007411280863810706,0.00677890970698881,0.3952629044858171,0.00677890970698881,clinic,Поликлиника,2,1,3,4.472658018241499,Medium Risk
316,,72.4960917,38.3594432,0.09119403116849038,1.0177380959818545,1.018970478088559,0.0008879418560073527,doctors,,0,0,2,8.229912270900938,High Risk
317,,68.7306393,38.5205368,0.013076825378496595,0.05203128124110786,0.014319823852987112,0.013076825378496595,hospital,Российский военный госпиталь,6,0,173,0.27481362318406544,Medium Risk
318,"Школа чемпионов, таэквондо",68.7351668,38.5088844,0.007259559944953121,0.060255673961647105,0.007037107374331643,0.007037107374331643,pharmacy,Дорухона,5,0,161,0.25488086095973767,Medium Risk
319,Мактаби №38,68.8833253,38.5374354,0.05969912810522445,0.0591735519536445,0.059304302681284,0.0579491022393627,doctors,Прием граждан завода,0,0,70,0.5761898411326958,Medium Risk
320,Гимназия N1,68.7552687,38.6636033,0.06604798365208302,0.0019376776363361212,0.04544572595002207,0.0019376776363361212,clinic,Беморрхона,0,2,101,0.4805670290775698,Medium Risk
321,,72.4101913,38.3155043,0.0062159146646530595,0.9214134723855545,0.9226456701348106,0.0062159146646530595,hospital,,1,0,6,7.510251682061297,High Risk
322,,72.3419287,38.2939651,0.0774122380556155,0.8502721800468654,0.8515046467314057,0.0011462815326025097,doctors,,0,0,5,7.065933474190853,High Risk
323,Мактаби № 8 ш.Норак,69.266927,38.3972315,0.2723308719616712,0.2926019025800818,0.04929646557237014,0.04929646557237014,pharmacy,,0,0,2,3.09684068252811,Medium Risk
324,Мактаби №5 ш.Норак,69.3057957,38.3905268,0.3001043482072177,0.32931016275160885,0.009888965938899355,0.009888965938899355,pharmacy,,0,0,2,3.2659282844567334,Medium Risk
330,,68.75555,38.5743531,0.005964296458480717,0.01047776267860649,0.002992377178248545,0.002992377178248545,pharmacy,Аптека Мадад Фарм-82,30,10,191,0.05664777393569308,Low Risk
331,школа 31,68.8160978,38.551645,0.0009515378966052655,0.01609433005147093,0.001445273491265685,0.0009515378966052655,hospital,Поликлиника №5,17,6,190,0.09270278285844935,Low Risk
332,Мактаби №67,68.814384,37.9500875,0.01737825531492085,0.11438800406548882,0.10841755372415894,0.006530292177366851,dentist,,1,0,3,0.6345984897006505,Medium Risk
333,Лицей 2,68.9178501,37.8730223,0.11306335397014439,0.13475139330967506,0.0015630440442760748,0.0015630440442760748,pharmacy,Субхи Сарбанд,0,0,2,0.8644742737535906,Medium Risk
334,,71.4412424,38.1873257,0.19446586130386326,0.21293422453879193,0.265868426273194,0.1123497750580012,doctors,Doctor's Surgery,0,0,0,3.664452250453282,Medium Risk
335,,71.6383277,38.2870592,0.19062885084655898,0.34819316789190896,0.3489410544322773,0.06626273548570777,doctors,,0,0,1,4.292178846622502,Medium Risk
336,,71.9687461,38.6540138,0.5614629849898347,0.7743098664042628,0.8151867373813362,0.03338709367219644,doctors,,0,0,1,7.76594114023278,High Risk
337,,70.6623383,38.3504857,0.1624873662750884,0.6105177508480834,0.1627534515868833,0.1624873662750884,hospital,Qal'ai Khumb Hospital,0,0,0,5.69887669544228,High Risk
338,,70.7636693,38.4470908,0.026384209918899566,0.5247646138627895,0.026603239384630512,0.026384209918899566,hospital,Qal'ai Khumb Hospital,2,0,11,4.900320375019561,High Risk
339,,70.83522,38.5454564,0.10450503667842706,0.49310302783747256,0.10289687588426924,0.05681960874535794,doctors,Doctor's Surgery,0,0,4,5.303166232777063,High Risk
340,,70.7941051,38.5040175,0.05281615021519447,0.5133077650089183,0.05132181972060694,0.0018770266413145494,doctors,Doctor's Surgery,0,0,11,5.021334267060327,High Risk
341,Мактаби №38,68.8843736,38.5368606,0.06088522075260796,0.06036439489508271,0.060497598549680655,0.05914036412815337,doctors,Прием граждан завода,0,0,64,0.5878105262010306,Medium Risk
342,39-мактаб,68.2270986,37.1293727,0.0033369751274110564,0.791872430030589,0.8659907561065556,0.0033369751274110564,hospital,Духтурхона,2,0,2,7.588538781803863,High Risk
343,Мактаби № 10 н. Рудаки,68.8039083,38.4346341,0.015353414530712314,0.12331270200096874,0.07417669463742783,0.015353414530712314,hospital,роддом рудаки,2,0,12,0.8521016491781883,Medium Risk
344,,71.6667796,38.0054801,0.11792420090539908,0.11686393311895588,0.11809189872927597,0.09642800119580093,doctors,,0,0,1,2.49680243622044,Medium Risk
345,,71.8778536,38.0612719,0.002237733218176718,0.33240164040293685,0.33362956047164233,0.0008498507622569163,doctors,Codan,1,0,3,3.4746148897865936,Medium Risk
346,,71.6023197,37.4613798,0.03452527017158868,0.07024227580413463,0.04637709099701771,0.03452527017158868,hospital,"Медицинский центр Ага Хана, Хорог",2,0,14,0.6662684898568972,Medium Risk
347,,72.193045,37.243569,0.3068203220233784,0.14386802396253226,0.29866871765281283,0.14386802396253226,clinic,First Aid Post,0,0,0,4.07336099448184,Medium Risk
348,,72.051381,37.209826,0.35488511055064675,0.0017596544634860703,0.38032625761877087,0.0017596544634860703,clinic,First Aid Post,0,1,1,3.9057635293245307,Medium Risk
355,Мактаби №71,68.848413,38.5550409,0.021078835490799835,0.020247718089215997,0.02024742615717399,0.019004934880876956,doctors,Прием граждан завода,6,1,144,0.19618626621669805,Low Risk
356,Лицей ТТУ,68.7975078,38.5583841,0.0030890793699680816,0.006778336390498215,0.0030562280893999907,0.0030562280893999907,pharmacy,,31,10,191,0.0666887118907242,Low Risk
357,,71.7463595,37.3193182,0.03086078475556447,0.2687187161212919,0.23185255203822272,0.03086078475556447,hospital,Беморхонаи вилоятии бемориҳои руҳӣ,1,0,1,2.371145640519619,Medium Risk
358,,71.87826,38.0613977,0.0026597307484659918,0.33282648234401013,0.3340543951306465,0.0012737936804848194,doctors,Codan,1,0,3,3.478389245726277,Medium Risk
359,,71.2878829,37.9241399,0.2763324874949011,0.2789148985016605,0.26977661642144396,0.03247335123494344,doctors,,0,0,1,3.0275365419369447,Medium Risk
360,СОШ №25,70.564351,39.9712241,0.007917253528683388,0.9788398839995609,0.008341388883557352,0.007917253528683388,hospital,Поликлиника Чоркух,2,0,3,3.4699608229074026,Medium Risk
361,Мактаби миенаи тахсилоти умумии №24,71.8733651,38.0635554,0.003490981649294073,0.3289985774515597,0.33022763722977344,0.003490981649294073,hospital,,1,0,3,3.4679924625814045,Medium Risk
362,СОШ №28,70.5712007,39.9781715,0.00243218403024111,0.9829958693761977,0.005560622184165901,0.00243218403024111,hospital,Поликлиника Чоркух,2,0,3,3.4407514332105156,Medium Risk
363,СОШ №70,70.5643492,39.9617916,0.015407100038960037,0.982048659884974,0.017707828214155005,0.015407100038960037,hospital,Поликлиника Чоркух,2,0,3,3.5391893675929467,Medium Risk
364,СОШ №49,70.5638784,39.9747422,0.007031924869304638,0.9772174282589831,0.005071574435253794,0.005071574435253794,pharmacy,Дорухонаи Сибир,2,0,3,3.4459742944799148,Medium Risk
365,,72.2917087,38.1125139,0.23789648128702917,0.7445553651564234,0.745759458952729,0.1893167803748975,doctors,,0,0,0,6.611906260075063,High Risk
366,,73.967164,38.1702295,1.5575225381340587,0.9361577992456405,0.014525702042837036,0.014525702042837036,pharmacy,,0,0,1,12.154816843820445,High Risk
367,Школа-интернат № 11,74.8239816,37.5364851,2.4937161402092536,1.9442004626157294,1.0614276513043304,0.3430014032205949,doctors,,0,0,0,19.10545003608156,High Risk
368,,71.9069543,37.70521,0.3570770382522034,0.41776679860522564,0.3215484821182701,0.016008042360652897,doctors,Doctor's Surgery,0,0,1,3.1379469538274183,Medium Risk
369,,73.9789882,38.1781312,1.568586048684879,0.9343152594615646,0.0006256341646518051,0.0006256341646518051,pharmacy,,0,0,1,12.171313947286407,High Risk
370,,72.22124,37.31692,0.35241575309538775,0.19915061932028788,0.34717324705633185,0.19915061932028788,clinic,First Aid Post,0,0,0,4.40352863345581,Medium Risk
371,СОШ №27,70.5725641,39.9756241,0.0017347296114385582,0.9851205385677348,0.0077780838034973146,0.0017347296114385582,hospital,Поликлиника Чоркух,2,0,3,3.458267962370574,Medium Risk
372,СОШ №58,70.5647122,39.9820795,0.008794341761435382,0.9755864020841182,0.0028490157964183188,0.0028490157964183188,pharmacy,Дорухонаи Сибир,2,0,3,3.4141266528796006,Medium Risk
378,,72.0449677,37.7317767,0.37013517946628444,0.5216465246770027,0.45419758405234606,0.022886409712606633,doctors,,0,0,1,4.072060287401852,Medium Risk
379,,70.7419384,38.758534,0.277417061165864,0.6901649831921336,0.26504009629955394,0.10089498839795848,doctors,Doctor's Surgery,0,0,0,6.53702483473532,High Risk
380,,70.6616938,38.6620995,0.24654921943579422,0.701320694860234,0.18111775345071748,0.018109029075514194,doctors,Doctor's Surgery,0,0,7,6.47778556131521,High Risk
381,,74.6468645,37.8296,2.282700233578258,1.6073764455057606,0.7536914036534188,0.0010381660874676677,doctors,,0,0,1,16.60479239908763,High Risk
382,,74.6488752,37.830722,2.2844267918787047,1.6079136475282372,0.754956013637711,0.0015334521958702847,doctors,,0,0,1,16.61824822899147,High Risk
383,,71.8445868,38.5947069,0.43069408531579545,0.6367157545154866,0.7065169306609996,0.0015852143272556702,doctors,,0,0,2,6.822847626297065,High Risk
384,,71.810936,38.5785102,0.3934628041102406,0.5993702233803959,0.6787596291474779,0.00036064100201219497,doctors,,0,0,2,6.586645231988015,High Risk
385,,71.6536971,38.5015453,0.21929141243227554,0.424306326510181,0.5621930590890951,0.024455590334829063,doctors,,0,0,4,5.59539379384066,High Risk
386,,70.7290434,38.6764751,0.23311987091937103,0.6514115640895819,0.23190499057150038,0.0403621745595732,doctors,Doctor's Surgery,0,0,7,6.484667562529996,High Risk
387,,70.8199218,38.450073,0.030248605026308256,0.47132943815591927,0.02963983283846256,0.011130748424340468,doctors,,2,0,11,4.711752016662528,Medium Risk
388,,70.8268168,38.4672732,0.0403727661167444,0.46995705027200624,0.03916718083938604,0.0010245587024241385,doctors,,2,0,11,4.759689159628913,High Risk
389,,71.9252838,38.6325529,0.519558825605705,0.7258392574147255,0.7754829623944282,0.017523281572650807,doctors,,0,0,2,7.421918025459048,High Risk
390,,71.8448085,38.5972075,0.4321409757501997,0.6380117084556732,0.7089013141659385,0.0012975851220441504,doctors,,0,0,2,6.839625617256676,High Risk
391,,71.8522292,38.6133788,0.4468175333055483,0.651889210825272,0.7266888893365043,0.019057897521219287,doctors,,0,0,3,7.004282814985749,High Risk
392,,71.6893566,38.525399,0.26219359163271166,0.4668374900953665,0.5926575299248006,0.0032212021632907163,doctors,,0,0,2,5.826473911529089,High Risk
393,12,69.3807833,40.1433772,0.016321881135932352,0.011056621574161235,0.00998564791784733,0.00998564791784733,pharmacy,,3,2,11,0.5888718561824049,Medium Risk
394,,71.5471489,38.4269701,0.08930139063680556,0.2966143862463061,0.4792666426873873,0.0022822584528194513,doctors,,0,0,5,4.790947659449596,High Risk
395,,71.5876066,38.4419146,0.1318040658480429,0.3397291582825211,0.4950881776892995,0.0010486879882486515,doctors,,0,0,3,4.978882108484567,High Risk
396,,71.4530656,38.3672845,0.022120023730957037,0.18816524201556248,0.43208018081160926,0.010622400176829154,doctors,,1,0,5,4.298495209124218,Medium Risk
397,,71.4733367,38.204879,0.17454310099404763,0.23025322242713187,0.27023559426553617,0.07602073023196478,doctors,Doctor's Surgery,0,0,1,3.6626326348077316,Medium Risk
398,,71.530655,38.4135513,0.0682433697377214,0.2763795744489503,0.46647745077930297,0.023519838685458254,doctors,,0,0,6,4.703206544512937,Medium Risk
399,,71.4870084,38.2175676,0.16258072973235405,0.23673116055159674,0.27860717323928075,0.059199670501320543,doctors,Doctor's Surgery,0,0,1,3.69022238106259,Medium Risk
400,,71.6549173,37.8391285,0.13882603608421293,0.13945805506148365,0.1396213003288046,0.008412080569563954,doctors,,0,0,1,1.9092996138605702,Medium Risk
401,,71.6667849,38.0056899,0.11803603731493016,0.11697456083163425,0.1182023609959965,0.09658076411733098,doctors,,0,0,1,2.4982660521575695,Medium Risk
402,41 Хунар,68.780038,37.8400037,0.007541158376687351,0.0030842663762552913,0.0028852419034358645,0.0028852419034358645,pharmacy,Аптекаи Эшони Махмад,3,10,55,0.0953695075489481,Low Risk
403,,70.1855382,38.8299209,0.45400877842576765,0.5457280419270957,0.3266070613346314,0.3266070613346314,pharmacy,,0,0,0,7.293510486886516,High Risk
404,МТУ №16,69.1356717,39.9581769,0.00830052752523715,0.13170885895035048,0.1366585914697424,0.00830052752523715,hospital,Беморхонаи марказии н.Гончи,1,0,1,1.2102043867166468,Medium Risk
407,Мактаби №,69.7935931,40.1928443,0.004934611180012054,0.1853945894118244,0.06711670218791331,0.004934611180012054,hospital,Больница Чинор,1,0,8,0.9785863722668386,Medium Risk
408,,69.1308635,39.9596536,0.0035077024785036335,0.12737053228726616,0.13280077568334073,0.0035077024785036335,hospital,Беморхонаи марказии н.Гончи,1,0,1,1.1703660819784714,Medium Risk
409,Maktabi N 14 ba nomi Shoismat Hasanov,68.5127398,39.4188737,0.05802427715963808,0.28820225201268596,0.03543464119958992,0.03543464119958992,pharmacy,,0,0,3,3.987698073676336,Medium Risk
411,,69.6372975,40.5680573,0.261321026324755,0.007211176150073238,0.2702466151968287,0.007174877365512759,dentist,,0,1,2,1.4694029453123547,Medium Risk
412,,70.690292,38.4188634,0.10459422762435808,0.5905657951331431,0.10483382991322063,0.10459422762435808,hospital,Qal'ai Khumb Hospital,0,0,0,5.474545327407167,High Risk
413,,70.6727755,38.6427505,0.22425966000586947,0.6822364097269152,0.1964783907756925,0.008150875076922269,doctors,Doctor's Surgery,0,0,7,6.389614379125147,High Risk
414,,70.657412,38.6472583,0.2363616205753435,0.6978928117933281,0.1804673383785103,0.0035955895619321516,doctors,Doctor's Surgery,0,0,7,6.41650048749207,High Risk
415,,71.5999588,37.8671231,0.08520844030241836,0.08635802685126658,0.08612637113236259,0.05531956284040605,doctors,,0,0,25,1.7803274418800603,Medium Risk
416,Мактаби №28,68.7612201,38.5476987,0.009393848242835715,0.016849654266569796,0.0016279120540399598,0.0016279120540399598,pharmacy,,26,6,191,0.08522357390408064,Low Risk
417,,70.6904016,38.4191337,0.10440625279975617,0.5905048126342863,0.10464560032512057,0.10440625279975617,hospital,Qal'ai Khumb Hospital,0,0,0,5.473917507864215,High Risk
418,,70.6725437,38.3959235,0.12962250637706396,0.6046110234946842,0.12987517899415352,0.12962250637706396,hospital,Qal'ai Khumb Hospital,0,0,0,5.60582011283028,High Risk
