name,name:en,amenity,building,operator:type,capacity:persons,addr:full,addr:city,source,name:tg,osm_id,osm_type,healthcare_distance_risk,healthcare_capacity_risk,road_condition_risk,infrastructure_age_risk,environmental_risk,nearest_overall_dist,nearest_facility_type,nearest_facility_name,facilities_within_5km,facilities_within_10km,emergency_access_score,composite_risk_score,risk_category,priority_rank,ccri_supplement_ready,analysis_date,country,facility_access_group
Лицей 1 Фархорского района,Litse 1,school,,,,,,,,4979990621,nodes,0.01215409012302792,0.9838709677419355,0.9195928830795518,0.585,0.44089444032166275,0.0101268921555485,hospital,Ибни Сино,3.0,3.0,0.79746215688903,0.5407210678774179,Medium-High Risk,76.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
Муассисаи Таҳсилоти миенаи умуми №15,Public school #15,school,yes,,,,,,,9256224105,nodes,0.002139349402458187,0.989247311827957,0.7111479007406948,0.6028571428571429,0.14379964197492265,0.002036113498805647,hospital,,2.0,2.0,0.959277730023887,0.474003763368943,Medium-Low Risk,121.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
,,school,,,,,,,,11374172228,nodes,0.012839726384059214,0.9946236559139785,0.9683244690919447,0.6866666666666668,0.3929454485532375,0.010680808765256332,hospital,,1.0,1.0,0.7863838246948733,0.5681470251178644,Medium-High Risk,51.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
,,school,,,,,,,,11367223117,nodes,0.032074284527492954,0.9838709677419355,0.9683244690919447,0.6866666666666668,0.44892822980264024,0.01573209473687894,doctors,,2.0,3.0,0.6853581052624212,0.5755277218961279,Medium-High Risk,38.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
Школа №51 Ободи,,school,,,,,,,,6165552388,nodes,0.2970934785094179,1.0,0.7909414960068343,0.61,0.4444833445054838,0.24032571470587555,hospital,Морг,0.0,0.0,0.0,0.6154422587052791,Medium-High Risk,13.0,True,2025-06-17T13:08:11.477365,Tajikistan,
Школа №5 Ба номи (Мастибек Паллаев),,school,,,,,,,,3792917120,nodes,0.005581099316824169,0.06451612903225812,0.9195928830795518,0.6849999999999999,0.4366926102424624,0.0019266633800358738,pharmacy,Дорухона,53.0,174.0,0.9614667323992825,0.3693394618493512,Medium-Low Risk,169.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Школа №1 Имени Борона Назурова,,school,,,,,,,,4713820717,nodes,0.004184506365755205,0.043010752688172005,0.8951651109277884,0.72348045354429,0.5443516515027937,0.0036883691856998747,hospital,Госпитали ҳарбӣ,63.0,178.0,0.9262326162860025,0.369597656104379,Medium-Low Risk,168.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №96,School №96,school,,,,,,,,4690421113,nodes,0.2705996079761374,1.0,0.018381374253467225,0.37790945960885897,0.11427988189805709,0.13135299695877029,doctors,Doctor's Surgery,0.0,0.0,0.0,0.3617056193912467,Medium-Low Risk,172.0,True,2025-06-17T13:08:11.477365,Tajikistan,
Мактаби №89,School №89,school,,,,,,,,4751843887,nodes,0.007024649100488701,0.7096774193548387,0.0296290444580683,0.37852304087402733,0.11795715682338777,0.0023931534113006796,pharmacy,Аптека,50.0,54.0,0.9521369317739864,0.21447768614292936,Low Risk,230.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
"Маркази омӯзиши забонҳо ва компютерии ""ШАФАҚ""","Center for Language Studies and the computer ""Shafak""",school,,,,,,,,2418059642,nodes,0.012740619252578807,0.935483870967742,0.0442608628820334,0.34614079859072966,0.11321313941928755,0.004240296561562043,pharmacy,Дорухона,11.0,12.0,0.9151940687687592,0.2602029834120332,Medium-Low Risk,222.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3986092717,nodes,0.0025801882250265926,0.935483870967742,0.8695603683103176,0.72,0.2022295460351294,0.0023922614447404065,hospital,Морг,12.0,12.0,0.9521547711051919,0.5235014094516436,Medium-High Risk,90.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №5,,school,,,,,,,,11342103835,nodes,0.0075314047183135955,0.935483870967742,0.7060114787596107,0.5769491525423728,0.3899576769599731,0.0063922847949725555,hospital,Беморхонаи марказӣ,11.0,12.0,0.8721543041005488,0.4722758922642154,Medium-Low Risk,123.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №2 ба номи В.И. Ленин,,school,,,,,Ваҳдат,,,976901833,nodes,0.08311110003193801,0.956989247311828,0.3733056758114979,0.5293197910962786,0.1389436054810033,0.06745213674606854,hospital,Беморхонаи бемориҳои сироятӣ,0.0,8.0,0.0,0.4001583023649103,Medium-Low Risk,152.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №3 ба номи В. Терешкова,,school,,,,,Ваҳдат,,,3020201779,nodes,0.05818930472108932,0.956989247311828,0.3634279859348519,0.5288486773237853,0.13343985359070576,0.047318142745147694,hospital,Беморхонаи бемориҳои сироятӣ,5.0,8.0,0.0536371450970462,0.3886203968765629,Medium-Low Risk,156.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Гимназияи ба номи Абулфазли Балъамӣ,,school,,,,,Ваҳдат,,,4394521926,nodes,0.013981504240889108,0.9946236559139785,0.3539822149939298,0.42632706588545527,0.12600325937971774,0.011603236232180843,hospital,,1.0,1.0,0.7679352753563832,0.3625630342673935,Medium-Low Risk,171.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
,Oftobliqo School,school,,,,,,,,12584979717,nodes,0.009175322848389835,0.016129032258064502,0.8451418488939514,0.5969230769230769,0.37266890962143556,0.007720384851815245,hospital,Госпитали ҳарбӣ,64.0,183.0,0.8455923029636951,0.3258945386915705,Medium-Low Risk,184.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,Bahoriston School,school,,,,,,,,12584979720,nodes,0.006062509125133279,0.010752688172043001,0.8451418488939514,0.5969230769230769,0.3684749358753551,0.003123349900351949,doctors,Поликлиника,96.0,184.0,0.9375330019929611,0.3235200863839224,Medium-Low Risk,185.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,9037998808,nodes,0.01010023017445594,0.026881720430107503,0.9683244690919447,0.6866666666666668,0.3721100828531001,0.008467605440145666,hospital,Беморхонаи маркази №2,90.0,181.0,0.8306478911970867,0.37259804606272223,Medium-Low Risk,165.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,9094367598,nodes,0.0077821268288063026,0.026881720430107503,0.9683244690919447,0.6866666666666668,0.3932300867281551,0.0026379359696605716,pharmacy,Дорухона,87.0,181.0,0.9472412806067886,0.37284271008549763,Medium-Low Risk,164.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,6710486075,nodes,0.06416894757760162,0.9946236559139785,0.9683244690919447,0.6866666666666668,0.41438880108457127,0.02085960734649017,pharmacy,Панчфарм,1.0,1.0,0.5828078530701967,0.587184420162171,Medium-High Risk,26.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
Мактаби миенаи дехоти Шинг №11,Public School #11,school,,,,,,,Mактаби миёнаи деҳаи Шинг раками 11,9038008233,nodes,0.0038110566596411136,0.010752688172043001,0.9683244690919447,0.7266666666666667,0.370248501277401,0.0013546656118721319,pharmacy,Сифат Фарм,133.0,184.0,0.9729066877625574,0.37307794980213926,Medium-Low Risk,163.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,TBEA Tajik Chinese School,school,,,,,,,,6307814385,nodes,0.0036054737558893256,0.010752688172043001,0.039877635220142316,0.3406336241312834,0.1254560568312712,0.0012882305112029832,pharmacy,Сифат Фарм,133.0,184.0,0.9742353897759404,0.07074970871526151,Low Risk,246.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
iCenter,iCenter,school,,,,,,,,4851213723,nodes,0.006525971461791257,0.05913978494623651,0.05126142694934682,0.3422724356884472,0.12166815350363057,0.002232003342283669,pharmacy,Аптека,59.0,175.0,0.9553599331543267,0.08435167676665956,Low Risk,241.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,Мактаби № 73,8208530225,nodes,0.007166126934532702,0.05913978494623651,0.06012659320155406,0.3456622366768591,0.13801829099841795,0.0024388726514497265,pharmacy,Аптека,59.0,175.0,0.9512225469710055,0.08811799976817203,Low Risk,239.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
British school,,school,,,,,,,,9768712149,nodes,0.006484873222880005,0.005376344086021501,0.013698190462902465,0.37350359040774345,0.11580797256242144,0.0022187222494030553,pharmacy,Самсон Фарма,125.0,185.0,0.9556255550119389,0.0685854592502205,Low Risk,248.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
школа 19,мактаби 19,school,,,,,,,,5321474121,nodes,0.0044170381904184595,0.005376344086021501,0.9934302580795608,0.7562289549796142,0.3259163237348493,0.0015504914479029539,pharmacy,,136.0,185.0,0.968990171041941,0.38070895613742556,Medium-Low Risk,159.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,5645336821,nodes,0.005459747629506351,0.005376344086021501,1.0,0.72,0.3353616131077867,0.0047186200016559555,hospital,Таваллудхонаи №1,136.0,185.0,0.9056275999668809,0.3777542611429208,Medium-Low Risk,161.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
мактаби 17,,school,,,,,,,,8197988217,nodes,0.002501431079362047,0.010752688172043001,1.0,0.76,0.6221532547353952,0.0023286345720146947,hospital,Детская туберкулёзная больница,133.0,184.0,0.9534273085597061,0.39813370124895503,Medium-Low Risk,154.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №79,,school,,,,,,,,6936234185,nodes,0.0044567416843916945,0.005376344086021501,0.41574882103649824,0.48552877677543665,0.2839132695303806,0.003908304555680217,hospital,,73.0,185.0,0.9218339088863957,0.19359731365870048,Low Risk,232.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №14,School №14,school,,,,,,,,4785546109,nodes,0.006673462816413378,0.005376344086021501,0.005467572224857803,0.3809512074209296,0.10822664629577651,0.005699164701073135,hospital,,70.0,185.0,0.8860167059785373,0.06733188728709169,Low Risk,249.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,6507764985,nodes,0.006664245400839376,0.005376344086021501,0.0,0.3402896100132591,0.10322648886792167,0.005691718071022764,hospital,,70.0,185.0,0.8861656385795447,0.05961252065288303,Low Risk,252.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №34,School №34,school,,,,,,,,4785555047,nodes,0.003692320060992231,0.9946236559139785,0.0008864412986875347,0.37989236909409546,0.10379690348096399,0.003290738277339138,hospital,,1.0,1.0,0.9341852344532172,0.26261235406697736,Medium-Low Risk,219.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
Средне - общеобразовательная школа 39,Ordinary school 39,school,,,,,,,,6181563285,nodes,0.15842608600524608,1.0,0.07709194012256904,0.39876147494096187,0.125973119597506,0.10263850677367697,clinic,,0.0,0.0,0.0,0.3408349923534979,Medium-Low Risk,179.0,True,2025-06-17T13:08:11.477365,Tajikistan,
Школа №23,,school,,,,,,,Мактаби №23,5096678421,nodes,0.15837102937037867,1.0,0.08367555104683494,0.39929838079732133,0.12801419989787,0.10260292314280914,clinic,,0.0,0.0,0.0,0.342644215155833,Medium-Low Risk,177.0,True,2025-06-17T13:08:11.477365,Tajikistan,
Средняя школа номер 30,Secondary school number 30,school,,,,,,,,7069070485,nodes,0.4238971661295667,1.0,0.9683244690919447,0.7266666666666667,0.7663200688523908,0.34276876320998323,hospital,,0.0,0.0,0.0,0.737761128860954,Medium-High Risk,3.0,True,2025-06-17T13:08:11.477365,Tajikistan,
Школа №54,School 54,school,,,,,,,,6182164786,nodes,0.04677721124570936,0.956989247311828,0.020953478970037936,0.3751418528467608,0.11159572311078136,0.038098460988463555,hospital,isham,4.0,8.0,0.238030780230729,0.27485930722342655,Medium-Low Risk,207.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Школа #54,,school,,,,,,,,6505845289,nodes,0.010940013999715928,0.946236559139785,0.021308545282102492,0.37522308162102214,0.11167289396399954,0.009146055860308401,hospital,AhLiDIn,3.0,10.0,0.817078882793832,0.2602705599897365,Medium-Low Risk,221.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби №93,School №93,school,,,,,,,,4690420068,nodes,0.0008633781051840967,0.9946236559139785,0.018146132620767086,0.37709258822390607,0.10922097862962361,0.0010052728982699202,hospital,Shaydon Hospital,1.0,1.0,0.9798945420346016,0.26578838383986897,Medium-Low Risk,217.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
Мактаби №93,School №93,school,,,,,,,,4778873733,nodes,0.0009890703471282214,0.9946236559139785,0.017930070512011093,0.37701056814074574,0.10919453731917163,0.0006640908145686682,doctors,,1.0,1.0,0.9867181837086266,0.2657647355193638,Medium-Low Risk,218.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
Саманд Школа,,school,,,,,,,,9704530418,nodes,0.0019529722694673225,0.9946236559139785,0.05417134503511989,0.3894779151955789,0.11993117346038507,0.0011313251035864435,doctors,,1.0,1.0,0.9773734979282711,0.2775693536882453,Medium-Low Risk,203.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
American School,,school,,,,,,,,9774300825,nodes,0.10090826662897674,0.989247311827957,0.051741073147584526,0.3879920342647198,0.11595311961889722,0.049098141574302506,doctors,,1.0,2.0,0.018037168513949875,0.3100990850932822,Medium-Low Risk,188.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
Мактаби махсуси ҷумҳуриявӣ,Republican special school,school,,,,,,,,4747342842,nodes,0.015171817543753902,0.8010752688172043,0.05128156909781506,0.3876857980198433,0.11597986311575521,0.012564874854124886,hospital,,34.0,37.0,0.7487025029175023,0.2422974450369728,Low Risk,226.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,4785852552,nodes,0.007380854418379312,0.8010752688172043,0.041748334817281574,0.34686160175156583,0.11615125082982557,0.0025082628670048393,pharmacy,Мадад,34.0,37.0,0.9498347426599032,0.23107223931842016,Low Risk,227.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Гимназияи №74 (тоҷикӣ),Gymnasium №74 (Tajik),school,,,,,,,,6041426985,nodes,0.015581482928245037,0.8064516129032258,0.11010469580357307,0.29610705056147224,0.13272575099637726,0.012895838185251312,hospital,Поликлинакаи ВКД,34.0,36.0,0.7420832362949737,0.24532236069046387,Low Risk,225.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби таҳсилоти миёнаи умумии №3,Secondary school №3,school,,,,,,,,6041426785,nodes,0.013465132547799,0.8064516129032258,0.11295741576381468,0.3966769375321526,0.1309672694840497,0.011186066263434819,hospital,Поликлиника №1,33.0,36.0,0.7762786747313036,0.26029237701735386,Medium-Low Risk,220.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
№3,,school,,,,,,,,1215726829,nodes,0.011293850579802454,0.8064516129032258,0.1129435527873413,0.3566739601558903,0.1309641343000971,0.009431915827132991,hospital,Поликлиника №1,33.0,36.0,0.8113616834573402,0.25352835921879974,Medium-Low Risk,224.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Массива Тахсилоти Миёнаи умумии №27,,school,,,,,,,Mактаби миёнаи дехаи Панчруд раками 27,6565850296,nodes,0.012060502375849045,0.8064516129032258,0.9683244690919447,0.6866666666666668,0.4695879966308352,0.010051283832923407,hospital,Поликлиника №1,33.0,36.0,0.7989743233415318,0.5340720155167202,Medium-High Risk,84.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,7035636573,nodes,0.003494542426852188,0.9946236559139785,1.0,0.72,0.3366604716493091,0.0018785737808261855,doctors,,1.0,1.0,0.9624285243834763,0.5749808446146594,Medium-High Risk,40.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
,,school,,,,,,,,7035636574,nodes,0.0007975351734939555,0.8064516129032258,1.0,0.72,0.3366110263987638,0.0009520792508975232,hospital,Поликлинакаи ВКД,34.0,36.0,0.9809584149820495,0.5364000112113062,Medium-High Risk,80.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
мактаби 20 ба номи С. Аллаёров,,school,,,,,,,,2473833815,nodes,0.005724218836021655,0.8172043010752688,1.0,0.76,0.7666666666666666,0.00394582627722114,clinic,Шифо,34.0,34.0,0.9210834744555773,0.5677776701409947,Medium-High Risk,52.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
м 54 н Шахринав,,school,,,,,,,,2498271339,nodes,0.0019804866465454847,0.9838709677419355,0.4384448736752572,0.5455223884418821,0.19086800857874753,0.001144662207822822,doctors,,1.0,3.0,0.9771067558435436,0.398450340988712,Medium-Low Risk,153.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
ср.школа №9 Шахринавски раён ба номи SaFaRaLi,,school,,,,,,,,2518954099,nodes,0.44436396161109615,1.0,0.40981966774936274,0.5585740637637957,0.19802737111653848,0.3593036208437672,hospital,Поликлиника,0.0,0.0,0.0,0.5516697816216206,Medium-High Risk,62.0,True,2025-06-17T13:08:11.477365,Tajikistan,
Мактаби миенаи тахсилоти умумии №38,,school,,,,,,,,4768945235,nodes,0.003043760648551795,0.946236559139785,0.0943863547595224,0.3920157906232366,0.13944547828197507,0.0027667755709432557,hospital,,9.0,10.0,0.9446644885811348,0.279683859252415,Medium-Low Risk,199.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,Мактаби № 80,8198078955,nodes,0.003421577885794144,0.9408602150537635,0.09793388384176949,0.3528563394215334,0.1381461547146864,0.002457607358804011,clinic,,9.0,11.0,0.9508478528239198,0.2736888248801874,Medium-Low Risk,210.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Музыкальная школа им М.Атоева,Music school M.Atoev,school,,,,,,,,5519148622,nodes,0.005109420595990406,0.9408602150537635,0.10543997499366242,0.39453187147395574,0.13401391406744623,0.0035484762814549054,clinic,,9.0,11.0,0.9290304743709019,0.28220081039223066,Medium-Low Risk,198.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Таджикский государственный институт культуры и искусства им. Мирза Турсун-заде,,school,,,,,,,,6143092285,nodes,0.010636030166283615,0.989247311827957,0.10871344113908926,0.3552990945949387,0.13468216152916224,0.008900471278525127,hospital,Больничный комплекс,1.0,2.0,0.8219905744294975,0.2887794054742619,Medium-Low Risk,195.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
Маркази омӯзиши забонҳои хориҷӣ,"Foreign Language Centre ""Master Centre""",school,,,,,,,,4146266690,nodes,0.024472977399279325,0.989247311827957,0.04607993403258859,0.3461375890744326,0.116576904246587,0.02007916081935928,hospital,Больничный комплекс,1.0,2.0,0.5984167836128145,0.27568447153698056,Medium-Low Risk,205.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
Нусратулло Сафаров - 59,Nusratullo Safarov - 59,school,,,,,,,,4979932522,nodes,0.02520215762845601,0.935483870967742,0.9195928830795518,0.645,0.4474431312372296,0.020668256034078524,hospital,Районная больница,4.0,12.0,0.5866348793184295,0.5449379066952575,Medium-High Risk,70.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,Муассисаи тахсилоти миёнаи умумии №9,4562260641,nodes,0.012179702909540454,0.956989247311828,1.0,0.72,0.4399477942327667,0.006088550635407582,doctors,,8.0,8.0,0.8782289872918484,0.5756581351923431,Medium-High Risk,37.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3957627543,nodes,0.09894194696652729,0.9838709677419355,0.73423515032964,0.645,0.17917524029915133,0.08024167189933124,hospital,сельское  Амбулатория,0.0,3.0,0.0,0.5206714245840393,Medium-High Risk,93.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
Мактаби №87,School #87,school,,,,,,,,4686643350,nodes,0.04473767940801895,0.9516129032258065,0.032489841288074195,0.38295259274678417,0.1306832169867523,0.036450749767319296,hospital,Районная больница,4.0,9.0,0.2709850046536141,0.2780802785213417,Medium-Low Risk,202.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3948182244,nodes,0.044548346099203974,0.9516129032258065,0.9683244690919447,0.6866666666666668,0.5590871631223349,0.03629778985185944,hospital,Районная больница,4.0,9.0,0.2740442029628112,0.5789499772089857,Medium-High Risk,32.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3955311368,nodes,0.04530356541813928,0.8010752688172043,0.6623497374115271,0.6311111111111112,0.16867100772279983,0.03690792170821908,hospital,Беморхона,7.0,37.0,0.26184156583561846,0.444758953065478,Medium-Low Risk,135.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3954744231,nodes,0.0009929900449122068,0.9946236559139785,0.7393907179744849,0.610909090909091,0.22639715297380789,0.0006659908182566166,doctors,,1.0,1.0,0.9866801836348676,0.4870761784771902,Medium-Low Risk,112.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
Школа N 1,school N 1,school,,,,,,,,4755811429,nodes,0.010083984819240705,0.8172043010752688,0.7060114787596107,0.5769491525423728,0.42844777654387056,0.005072688617489111,doctors,санэпидем-стансия,33.0,34.0,0.8985462276502177,0.4514378863002401,Medium-Low Risk,132.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Ддд,,school,,,,,,,,4578805489,nodes,0.00038917507002261776,0.978494623655914,1.0,0.72,0.2941910119984324,0.0003733022635889437,doctors,Doctors Surgery,2.0,4.0,0.9925339547282211,0.5685446866056123,Medium-High Risk,50.0,True,2025-06-17T13:08:11.477365,Tajikistan,4-5
Дангаранскйй Государственной Университет,Dangara state University,school,,,,,,,,4578805789,nodes,0.0039018958913224376,0.467741935483871,1.0,0.72,0.2944075663310311,0.002768041489931993,clinic,Беморрхона,3.0,99.0,0.9446391702013601,0.46763442897528856,Medium-Low Risk,127.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
School of Sari Khosor,,school,,,,,,,,7019315111,nodes,0.0016811168152661964,0.935483870967742,0.7007510301814056,0.7266666666666667,0.4625524357565695,0.0006663653427450685,pharmacy,Дорухона,12.0,12.0,0.9866726931450986,0.4950005444120714,Medium-Low Risk,107.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3961309445,nodes,0.0736056225974022,0.6720430107526882,0.9683244690919447,0.6866666666666668,0.4301397033277998,0.059772785268547915,hospital,Беморхонаи маркази №2,0.0,61.0,0.0,0.5267586724990045,Medium-High Risk,88.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3961309577,nodes,0.004709654402717545,0.021505376344086002,0.9683244690919447,0.6866666666666668,0.43008976702434576,0.00411262944841026,hospital,Центр психических заболеваний,140.0,182.0,0.9177474110317948,0.3725350599339718,Medium-Low Risk,166.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3961215184,nodes,0.0009995104935030955,0.010752688172043001,0.9419281933352318,0.6628571428571429,0.4666544392256877,0.0011152524826280588,hospital,Таваллудхонаи № 2,150.0,184.0,0.9776949503474388,0.36074370803079847,Medium-Low Risk,173.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби 49,,school,,,,,,,,5992985787,nodes,0.009073708491918613,0.8817204301075269,0.6290790747393665,0.5283469783302804,0.568995435308859,0.007638291936032873,hospital,Больница номер Один Гиссар,5.0,22.0,0.8472341612793426,0.4444914711935036,Medium-Low Risk,136.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
П.ПУЛАТОВА,,school,,,,,,,,6621754988,nodes,0.008794810485319103,0.9946236559139785,0.6454258505509187,0.4977300603858681,0.5789711036317584,0.004447784320309052,doctors,,1.0,1.0,0.911044313593819,0.46696744172985516,Medium-Low Risk,128.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
Школа  49 филиал,,school,,,,,,,,5991238915,nodes,0.004783484656905221,0.016129032258064502,0.632301563277304,0.529852343917854,0.578466760470442,0.004172275949649842,hospital,Роддом №1,68.0,183.0,0.9165544810070032,0.2713766065120559,Medium-Low Risk,211.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Частная школа Паймони Азизон,,school,,,,,,,,4502737690,nodes,0.003934092469518629,0.005376344086021501,0.6499185561619736,0.5399645331174353,0.5687531885599385,0.0034860630588062127,hospital,,73.0,185.0,0.9302787388238758,0.2743641796176414,Medium-Low Risk,209.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Частная школа Гулчини маърифат,,school,,,,,,,,4502737691,nodes,0.06393240082468306,0.9838709677419355,0.6484083287489861,0.539097659557657,0.570535359957388,0.031174749194337943,doctors,,1.0,3.0,0.37650501611324116,0.4906440329557907,Medium-Low Risk,111.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
Гимназии «Кавсар,,school,,,,,,,,5480002821,nodes,0.05053360560775224,0.7956989247311828,0.6516689368195479,0.500969255120592,0.5669670609446308,0.04113320309299971,hospital,Микрохирургия глаза,7.0,38.0,0.1773359381400058,0.4432375224291572,Medium-Low Risk,139.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
,,school,,,,,,,,3958146288,nodes,0.02684040948736294,0.13440860215053763,0.9683244690919447,0.6866666666666668,0.7666666666666666,0.02199177838420677,hospital,Российский военный госпиталь,28.0,161.0,0.5601644323158645,0.4196903143570041,Medium-Low Risk,146.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Мактаби 4,,school,,,,,Худжанд,,,6738028098,nodes,0.006733861576308785,0.06989247311827962,0.6570404887919493,0.5440525367110371,0.5818393658927589,0.004598368058339623,clinic,Поликлиника #8,57.0,173.0,0.9080326388332075,0.29129531717464485,Medium-Low Risk,194.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Language centre Arkon,,school,,,,,,,,5828750986,nodes,0.0011980217661162248,0.989247311827957,0.6980444259953761,0.5268633759431848,0.5878995460920726,0.0012756271555621572,hospital,,2.0,2.0,0.9744874568887568,0.4812043601786575,Medium-Low Risk,116.0,True,2025-06-17T13:08:11.477365,Tajikistan,2-3
,,school,,,,,,,,4601165094,nodes,0.003921863297301154,0.9946236559139785,0.9195928830795518,0.645,0.43098753011449253,0.0013904733079081921,pharmacy,дорухонаи Машҳур,1.0,1.0,0.9721905338418362,0.5484949806124637,Medium-High Risk,67.0,True,2025-06-17T13:08:11.477365,Tajikistan,0-1
56-maktab,,school,,,,,,,,10039756387,nodes,0.0008047406617829859,0.9193548387096774,1.0,0.72,0.9,0.00038316018843421453,pharmacy,Фабричний,13.0,15.0,0.9923367962313157,0.5871526269735595,Medium-High Risk,27.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
СПТУ,,school,,,,,,,,4759112552,nodes,0.0007398510399328528,0.9193548387096774,0.8257845800056952,0.5866666666666667,0.5765683325338172,0.0009054769903227409,hospital,Илгир,14.0,15.0,0.9818904601935452,0.5074044772340267,Medium-High Risk,99.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Частная,,school,,,,,,,,6804965085,nodes,0.0029375655254294756,0.7096774193548387,0.8174886076250142,0.5825,0.5684968448987248,0.0026809819134156585,hospital,Скоры Помош,50.0,54.0,0.9463803617316868,0.46313562595605784,Medium-Low Risk,129.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
Школа 3,,school,,,,,,,,6805001585,nodes,0.032388242906484115,0.7096774193548387,0.8174886076250142,0.6224999999999999,0.5684968448987248,0.026473800782090353,hospital,Беморхонаи Маркази мубориза зидди бемориҳои сили вилояти Хатлон,44.0,54.0,0.470523984358193,0.4794433630394269,Medium-Low Risk,118.0,True,2025-06-17T13:08:11.477365,Tajikistan,6+
